,CustomerID,Age,TransactionCount,Recency,AverageAmount,TotalAmount,Segment
8802,C2363218,25,1,123,1000.0,1000.0,Other
8803,C2365462,28,1,206,251.87,251.87,Hibernating Customers
8804,C2365541,24,1,53,50.0,50.0,New Customers
8805,C2365659,28,1,177,300.0,300.0,Big Spenders
8806,C2365661,24,1,138,30.0,30.0,Other
8807,C2365854,33,1,98,300.0,300.0,Other
8808,C2366776,28,1,85,100.0,100.0,New Customers
8809,C2368830,23,1,127,10.0,10.0,New Customers
8810,C2369357,33,1,105,265.0,265.0,Other
8811,C2369615,24,1,54,20.0,20.0,New Customers
8812,C2370146,27,1,237,300.0,300.0,Big Spenders
8813,C2370262,35,1,207,100.0,100.0,Hibernating Customers
8814,C2370864,33,1,298,570.0,570.0,Big Spenders
8815,C2371437,31,1,358,100.0,100.0,Hibernating Customers
8816,C2371977,32,1,93,1000.0,1000.0,Other
8817,C2372515,31,1,328,587.0,587.0,Big Spenders
8818,C2372566,27,1,140,50.0,50.0,Hibernating Customers
8819,C2372753,20,1,134,98.0,98.0,Other
8820,C2373522,20,1,125,200.0,200.0,Other
8821,C2373615,29,1,146,200.0,200.0,Hibernating Customers
8822,C2374712,28,1,125,480.0,480.0,Other
8823,C2375121,20,1,97,200.0,200.0,Other
8824,C2375345,32,1,129,490.0,490.0,Other
8825,C2375385,23,1,136,36.0,36.0,Other
8826,C2376024,28,1,358,100.0,100.0,Hibernating Customers
8827,C2379068,24,1,132,179.0,179.0,Other
8828,C2379650,31,1,132,720.0,720.0,Other
8829,C2379928,28,1,100,329.44,329.44,Other
8830,C2380339,27,1,299,50.0,50.0,Hibernating Customers
8831,C2380527,25,1,134,557.52,557.52,Other
8832,C2380533,26,1,133,175.0,175.0,Other
8833,C2382071,35,1,109,100.0,100.0,New Customers
8834,C2383139,29,1,105,653.0,653.0,Other
8835,C2383719,22,1,126,26.0,26.0,New Customers
8836,C2384434,26,1,123,533.0,533.0,Other
8837,C2385661,24,1,24,606.9,606.9,Other
8838,C2385891,26,1,53,110.0,110.0,New Customers
8839,C2386155,31,1,268,290.0,290.0,Hibernating Customers
8840,C2386773,28,1,127,50.0,50.0,New Customers
8841,C2387032,23,1,123,810.0,810.0,Other
8842,C2387439,24,1,105,589.0,589.0,Other
8843,C2387742,37,1,110,73.0,73.0,New Customers
8844,C2388061,27,1,135,50.0,50.0,Other
8845,C2388320,30,1,134,448.0,448.0,Other
8846,C2388612,36,1,105,50.0,50.0,New Customers
8847,C2389332,23,1,105,300.0,300.0,Other
8848,C2389614,32,1,139,150.0,150.0,Other
8849,C2389851,26,1,98,232.0,232.0,Other
8850,C2390291,25,1,123,1000.0,1000.0,Other
8851,C2390317,29,1,139,248.0,248.0,Other
8852,C2390536,23,1,24,30.0,30.0,New Customers
8853,C2390580,26,1,327,895.0,895.0,Big Spenders
8854,C2390633,27,1,129,274.0,274.0,Other
8855,C2390656,25,1,268,50.0,50.0,Hibernating Customers
8856,C2391272,24,1,177,196.0,196.0,Hibernating Customers
8857,C2394290,31,1,85,240.0,240.0,Other
8858,C2394878,40,1,108,186.0,186.0,Other
8859,C2394928,28,1,110,50.0,50.0,New Customers
8860,C2395621,24,1,177,430.0,430.0,Big Spenders
8861,C2396323,30,1,115,56.98,56.98,New Customers
8862,C2396552,25,1,128,95.0,95.0,New Customers
8863,C2396950,31,1,125,160.0,160.0,New Customers
8864,C2397042,27,1,54,170.0,170.0,Other
8865,C2398047,25,1,110,69.0,69.0,New Customers
8866,C2398137,36,1,24,716.97,716.97,Other
8867,C2398938,28,1,54,430.0,430.0,Other
8868,C2399668,25,1,110,50.0,50.0,New Customers
8869,C2399723,27,1,268,8.51,8.51,Hibernating Customers
8870,C2410032,24,1,299,101.15,101.15,Hibernating Customers
8871,C2410081,27,1,110,200.0,200.0,Other
8872,C2410083,35,1,267,200.0,200.0,Hibernating Customers
8873,C2410144,28,1,24,500.0,500.0,Other
8874,C2410182,34,1,358,120.0,120.0,Hibernating Customers
8875,C2410278,28,1,24,310.0,310.0,Other
8876,C2410320,22,1,358,250.0,250.0,Hibernating Customers
8877,C2410328,26,1,24,336.52,336.52,Other
8878,C2410350,30,1,54,293.0,293.0,Other
8879,C2410422,30,1,123,230.0,230.0,Other
8880,C2410491,29,1,132,300.0,300.0,Other
8881,C2410728,25,1,140,571.0,571.0,Big Spenders
8882,C2410850,25,1,110,300.0,300.0,Other
8883,C2410879,28,1,131,456.0,456.0,Other
8884,C2410922,32,1,206,59.31,59.31,Hibernating Customers
8885,C2410928,35,1,84,650.0,650.0,Other
8886,C2410944,29,1,115,320.0,320.0,Other
8887,C2410946,28,1,130,905.0,905.0,Other
8888,C2410968,35,1,140,458.0,458.0,Big Spenders
8889,C2411091,26,1,101,50.0,50.0,New Customers
8890,C2411136,28,1,145,130.0,130.0,Hibernating Customers
8891,C2411180,27,1,299,100.0,100.0,Hibernating Customers
8892,C2411261,40,1,328,999.0,999.0,Big Spenders
8893,C2411345,26,1,85,50.0,50.0,New Customers
8894,C2411348,28,1,237,290.0,290.0,Hibernating Customers
8895,C2411427,25,1,125,568.0,568.0,Other
8896,C2411445,25,1,108,200.0,200.0,Other
8897,C2411461,39,1,54,444.65,444.65,Other
8898,C2411462,28,1,128,129.0,129.0,New Customers
8899,C2411534,28,1,124,50.0,50.0,New Customers
8900,C2411588,26,1,105,737.28,737.28,Other
8901,C2411627,32,1,140,185.0,185.0,Hibernating Customers
8902,C2411668,26,1,132,105.0,105.0,Other
8903,C2411670,27,1,206,125.0,125.0,Hibernating Customers
8904,C2411734,29,1,133,102.26,102.26,Other
8905,C2411735,33,1,133,157.0,157.0,Other
8906,C2411743,27,1,136,427.0,427.0,Other
8907,C2411767,26,1,24,100.0,100.0,New Customers
8908,C2411787,33,1,125,266.53,266.53,Other
8909,C2411923,36,1,299,500.0,500.0,Big Spenders
8910,C2412033,28,1,141,606.9,606.9,Big Spenders
8911,C2412055,26,1,114,676.0,676.0,Other
8912,C2412153,26,1,359,66.0,66.0,Hibernating Customers
8913,C2412163,27,1,97,445.0,445.0,Other
8914,C2412259,36,1,128,10.0,10.0,New Customers
8915,C2412418,28,1,140,297.0,297.0,Hibernating Customers
8916,C2412535,27,1,85,346.0,346.0,Other
8917,C2412626,27,1,131,100.0,100.0,Other
8918,C2412636,25,1,299,500.0,500.0,Big Spenders
8919,C2412644,29,1,134,100.0,100.0,Other
8920,C2412747,25,1,127,100.0,100.0,New Customers
8921,C2412760,30,1,139,263.1,263.1,Other
8922,C2412859,29,1,137,198.0,198.0,Other
8923,C2412920,29,1,110,150.0,150.0,New Customers
8924,C2412974,40,1,206,53.0,53.0,Hibernating Customers
8925,C2413013,27,1,139,571.0,571.0,Other
8926,C2413031,27,1,176,20.0,20.0,Hibernating Customers
8927,C2413045,37,1,133,380.0,380.0,Other
8928,C2413069,24,1,206,380.0,380.0,Big Spenders
8929,C2413121,30,1,268,518.0,518.0,Big Spenders
8930,C2413219,18,1,105,500.0,500.0,Other
8931,C2413326,23,1,105,285.0,285.0,Other
8932,C2413564,36,1,207,399.0,399.0,Big Spenders
8933,C2413612,28,1,140,15.0,15.0,Hibernating Customers
8934,C2413646,38,1,96,200.0,200.0,Other
8935,C2413663,26,1,359,500.0,500.0,Big Spenders
8936,C2413774,27,1,237,393.0,393.0,Big Spenders
8937,C2413785,24,1,176,802.0,802.0,Big Spenders
8938,C2414037,34,1,328,100.0,100.0,Hibernating Customers
8939,C2414187,22,1,137,127.0,127.0,Other
8940,C2414188,28,1,141,100.0,100.0,Hibernating Customers
8941,C2414234,24,1,23,98.0,98.0,New Customers
8942,C2414242,29,1,53,456.0,456.0,Other
8943,C2414244,38,1,23,300.0,300.0,Other
8944,C2414247,29,1,134,13.0,13.0,Other
8945,C2414379,26,1,139,255.0,255.0,Other
8946,C2414441,28,1,115,234.0,234.0,Other
8947,C2414455,28,1,133,80.0,80.0,Other
8948,C2414490,29,1,207,635.0,635.0,Big Spenders
8949,C2414557,33,1,130,200.0,200.0,Other
8950,C2414651,28,1,176,30.0,30.0,Hibernating Customers
8951,C2414720,29,1,105,50.0,50.0,New Customers
8952,C2414760,26,1,23,200.0,200.0,Other
8953,C2414781,41,1,130,99.0,99.0,Other
8954,C2414831,26,1,237,234.0,234.0,Hibernating Customers
8955,C2414835,28,1,137,57.0,57.0,Other
8956,C2414912,33,1,298,233.0,233.0,Hibernating Customers
8957,C2414969,25,1,359,60.0,60.0,Hibernating Customers
8958,C2414977,30,1,131,197.0,197.0,Other
8959,C2414990,33,1,137,200.0,200.0,Other
8960,C2415013,23,1,24,219.0,219.0,Other
8961,C2415122,27,1,53,50.0,50.0,New Customers
8962,C2415152,24,1,327,737.0,737.0,Big Spenders
8963,C2415348,26,1,358,295.0,295.0,Hibernating Customers
8964,C2415450,32,1,124,534.0,534.0,Other
8965,C2415481,41,1,327,640.0,640.0,Big Spenders
8966,C2415675,29,1,53,750.0,750.0,Other
8967,C2415681,20,1,267,1.0,1.0,Hibernating Customers
8968,C2415720,23,1,123,125.0,125.0,New Customers
8969,C2415811,30,1,110,92.0,92.0,New Customers
8970,C2415868,24,1,139,216.0,216.0,Other
8971,C2416058,37,1,137,55.0,55.0,Other
8972,C2416126,34,1,85,642.0,642.0,Other
8973,C2416136,26,1,85,372.0,372.0,Other
8974,C2416155,27,1,327,50.0,50.0,Hibernating Customers
8975,C2416265,32,1,359,394.0,394.0,Big Spenders
8976,C2416476,29,1,138,750.0,750.0,Other
8977,C2416530,26,1,145,237.0,237.0,Hibernating Customers
8978,C2416531,40,1,105,1000.0,1000.0,Other
8979,C2416566,40,1,125,500.0,500.0,Other
8980,C2416591,34,1,125,30.0,30.0,New Customers
8981,C2416737,32,1,176,100.0,100.0,Hibernating Customers
8982,C2416864,25,1,53,100.0,100.0,New Customers
8983,C2416885,26,1,146,50.0,50.0,Hibernating Customers
8984,C2416926,22,1,137,20.0,20.0,Other
8985,C2416942,23,1,136,250.0,250.0,Other
8986,C2416985,35,1,85,160.0,160.0,New Customers
8987,C2417259,25,1,238,24.0,24.0,Hibernating Customers
8988,C2417384,40,1,131,271.7,271.7,Other
8989,C2417385,34,1,54,260.0,260.0,Other
8990,C2417432,31,1,207,240.0,240.0,Hibernating Customers
8991,C2417491,25,1,359,255.0,255.0,Hibernating Customers
8992,C2417548,23,1,141,31.0,31.0,Hibernating Customers
8993,C2417567,22,1,23,10.0,10.0,New Customers
8994,C2417572,32,1,141,20.0,20.0,Hibernating Customers
8995,C2417573,27,1,137,29.0,29.0,Other
8996,C2417664,29,1,24,110.0,110.0,New Customers
8997,C2417776,34,1,359,100.0,100.0,Hibernating Customers
8998,C2417918,35,1,133,1000.0,1000.0,Other
8999,C2418147,30,1,123,214.49,214.49,Other
9000,C2418220,23,1,146,104.0,104.0,Hibernating Customers
9001,C2418464,26,1,139,38.0,38.0,Other
9002,C2418513,26,1,135,450.0,450.0,Other
9003,C2418566,25,1,85,20.0,20.0,New Customers
9004,C2418573,22,1,97,220.0,220.0,Other
9005,C2418584,33,1,85,114.0,114.0,New Customers
9006,C2418745,25,1,123,430.0,430.0,Other
9007,C2418819,28,1,299,390.0,390.0,Big Spenders
9008,C2418851,26,1,298,10.0,10.0,Hibernating Customers
9009,C2418945,23,1,97,300.0,300.0,Other
9010,C2418971,31,1,141,209.0,209.0,Hibernating Customers
9011,C2418980,32,1,298,200.0,200.0,Hibernating Customers
9012,C2419130,24,1,109,200.0,200.0,Other
9013,C2419212,25,1,207,538.0,538.0,Big Spenders
9014,C2419277,29,1,110,709.22,709.22,Other
9015,C2419280,29,1,358,99.0,99.0,Hibernating Customers
9016,C2419475,29,1,358,50.0,50.0,Hibernating Customers
9017,C2419649,31,1,298,315.0,315.0,Big Spenders
9018,C2419749,26,1,267,298.0,298.0,Hibernating Customers
9019,C2419756,33,1,177,305.45,305.45,Big Spenders
9020,C2419765,28,1,327,300.0,300.0,Big Spenders
9021,C2419838,28,1,358,624.0,624.0,Big Spenders
9022,C2419839,25,1,299,200.0,200.0,Hibernating Customers
9023,C2419929,38,1,84,736.0,736.0,Other
9024,C2419937,29,1,327,798.5,798.5,Big Spenders
9025,C2419976,32,1,299,164.0,164.0,Hibernating Customers
9026,C2419978,32,1,84,602.0,602.0,Other
9027,C2420011,27,1,126,110.0,110.0,New Customers
9028,C2420075,26,1,140,156.0,156.0,Hibernating Customers
9029,C2420164,32,1,125,467.0,467.0,Other
9030,C2420225,37,1,237,226.91,226.91,Hibernating Customers
9031,C2420292,32,1,145,500.0,500.0,Big Spenders
9032,C2420348,25,1,327,190.0,190.0,Hibernating Customers
9033,C2420358,23,1,85,20.0,20.0,New Customers
9034,C2420419,28,1,132,205.0,205.0,Other
9035,C2420540,29,1,114,250.0,250.0,Other
9036,C2420548,30,1,129,930.0,930.0,Other
9037,C2420554,28,1,109,17.0,17.0,New Customers
9038,C2420777,41,1,114,34.0,34.0,New Customers
9039,C2420861,30,1,128,300.0,300.0,Other
9040,C2420912,29,1,101,530.0,530.0,Other
9041,C2420977,29,1,54,100.0,100.0,New Customers
9042,C2420992,29,1,176,50.0,50.0,Hibernating Customers
9043,C2421023,24,1,133,82.72,82.72,Other
9044,C2421030,25,1,139,670.0,670.0,Other
9045,C2421083,27,1,176,200.0,200.0,Hibernating Customers
9046,C2421115,25,1,131,180.0,180.0,Other
9047,C2421173,24,1,206,10.0,10.0,Hibernating Customers
9048,C2421252,33,1,127,1000.0,1000.0,Other
9049,C2421371,29,1,328,1000.0,1000.0,Big Spenders
9050,C2421389,27,1,24,300.0,300.0,Other
9051,C2421432,35,1,267,310.0,310.0,Big Spenders
9052,C2421445,28,1,114,490.0,490.0,Other
9053,C2421651,24,1,131,150.0,150.0,Other
9054,C2421715,24,1,131,203.45,203.45,Other
9055,C2421734,27,1,327,828.55,828.55,Big Spenders
9056,C2421827,25,1,131,24.0,24.0,Other
9057,C2421920,22,1,132,300.0,300.0,Other
9058,C2421934,28,1,84,408.0,408.0,Other
9059,C2421957,36,1,359,550.0,550.0,Big Spenders
9060,C2422074,24,1,98,110.0,110.0,New Customers
9061,C2422139,36,1,84,300.0,300.0,Other
9062,C2422252,28,1,53,116.88,116.88,New Customers
9063,C2422350,28,1,237,47.0,47.0,Hibernating Customers
9064,C2422373,30,1,207,200.0,200.0,Hibernating Customers
9065,C2422441,27,1,140,196.0,196.0,Hibernating Customers
9066,C2422649,28,1,125,441.31,441.31,Other
9067,C2422740,31,1,176,57.0,57.0,Hibernating Customers
9068,C2422747,33,1,138,51.0,51.0,Other
9069,C2422785,32,1,139,454.0,454.0,Other
9070,C2422813,41,1,131,755.0,755.0,Other
9071,C2422880,34,1,84,200.0,200.0,Other
9072,C2422933,20,1,125,100.0,100.0,New Customers
9073,C2422972,27,1,267,400.0,400.0,Big Spenders
9074,C2423054,26,1,145,393.07,393.07,Big Spenders
9075,C2423275,30,1,124,65.0,65.0,New Customers
9076,C2423315,30,1,114,100.0,100.0,New Customers
9077,C2423417,27,1,141,925.0,925.0,Big Spenders
9078,C2423478,27,1,137,10.0,10.0,Other
9079,C2423646,30,1,129,210.0,210.0,Other
9080,C2423743,26,1,124,50.0,50.0,New Customers
9081,C2423822,26,1,298,100.0,100.0,Hibernating Customers
9082,C2423947,25,1,125,20.0,20.0,New Customers
9083,C2423961,24,1,135,48.0,48.0,Other
9084,C2424028,30,1,128,402.99,402.99,Other
9085,C2424032,26,1,132,362.0,362.0,Other
9086,C2424177,27,1,238,503.9,503.9,Big Spenders
9087,C2424323,28,1,176,147.0,147.0,Hibernating Customers
9088,C2424336,18,1,138,290.0,290.0,Other
9089,C2424366,29,1,140,508.0,508.0,Big Spenders
9090,C2424371,25,1,206,20.0,20.0,Hibernating Customers
9091,C2424374,28,1,115,249.0,249.0,Other
9092,C2424433,24,1,108,131.0,131.0,New Customers
9093,C2424462,30,1,110,50.0,50.0,New Customers
9094,C2424473,25,1,130,25.0,25.0,Other
9095,C2424514,25,1,127,110.0,110.0,New Customers
9096,C2424526,25,1,267,150.0,150.0,Hibernating Customers
9097,C2424541,23,1,127,1000.0,1000.0,Other
9098,C2424589,22,1,110,21.03,21.03,New Customers
9099,C2424615,30,1,115,161.0,161.0,New Customers
9100,C2424647,29,1,238,458.54,458.54,Big Spenders
9101,C2424687,27,1,108,20.0,20.0,New Customers
9102,C2424948,32,1,177,500.0,500.0,Big Spenders
9103,C2425025,24,1,327,361.0,361.0,Big Spenders
9104,C2425056,28,1,84,1.0,1.0,New Customers
9105,C2425141,24,1,327,81.0,81.0,Hibernating Customers
9106,C2425149,27,1,123,1.0,1.0,New Customers
9107,C2425163,31,1,85,277.0,277.0,Other
9108,C2425166,28,1,54,175.0,175.0,Other
9109,C2425334,27,1,54,298.51,298.51,Other
9110,C2425439,35,1,24,500.0,500.0,Other
9111,C2425458,24,1,84,10.0,10.0,New Customers
9112,C2425512,26,1,54,198.0,198.0,Other
9113,C2425786,33,1,135,500.0,500.0,Other
9114,C2426235,26,1,97,50.0,50.0,New Customers
9115,C2426259,25,1,146,816.0,816.0,Big Spenders
9116,C2426265,25,1,140,200.0,200.0,Hibernating Customers
9117,C2426278,25,1,327,200.0,200.0,Hibernating Customers
9118,C2426320,33,1,97,8.0,8.0,New Customers
9119,C2426370,27,1,129,996.0,996.0,Other
9120,C2426387,25,1,125,807.5,807.5,Other
9121,C2426412,24,1,207,307.32,307.32,Big Spenders
9122,C2426464,26,1,24,50.0,50.0,New Customers
9123,C2426472,41,1,206,50.0,50.0,Hibernating Customers
9124,C2426539,24,1,328,100.0,100.0,Hibernating Customers
9125,C2426546,33,1,72,50.0,50.0,New Customers
9126,C2426647,31,1,298,102.0,102.0,Hibernating Customers
9127,C2426739,25,1,85,98.0,98.0,New Customers
9128,C2426815,31,1,267,92.0,92.0,Hibernating Customers
9129,C2426845,28,1,136,70.0,70.0,Other
9130,C2426857,24,1,206,100.0,100.0,Hibernating Customers
9131,C2426924,37,1,327,900.0,900.0,Big Spenders
9132,C2426940,27,1,24,90.0,90.0,New Customers
9133,C2427081,27,1,127,240.0,240.0,Other
9134,C2427151,27,1,101,999.0,999.0,Other
9135,C2427183,36,1,177,55.0,55.0,Hibernating Customers
9136,C2427345,30,1,131,110.0,110.0,Other
9137,C2427440,26,1,133,295.0,295.0,Other
9138,C2427591,24,1,298,695.0,695.0,Big Spenders
9139,C2427633,22,1,358,60.0,60.0,Hibernating Customers
9140,C2427728,33,1,237,310.0,310.0,Big Spenders
9141,C2427734,25,1,268,98.31,98.31,Hibernating Customers
9142,C2427759,26,1,114,62.49,62.49,New Customers
9143,C2427779,27,1,128,907.74,907.74,Other
9144,C2427823,36,1,237,460.0,460.0,Big Spenders
9145,C2427960,24,1,358,250.0,250.0,Hibernating Customers
9146,C2428015,39,1,130,895.0,895.0,Other
9147,C2428058,28,1,84,250.0,250.0,Other
9148,C2428273,31,1,267,50.0,50.0,Hibernating Customers
9149,C2428390,27,1,53,315.0,315.0,Other
9150,C2428424,36,1,129,1000.0,1000.0,Other
9151,C2428478,29,1,54,700.0,700.0,Other
9152,C2428521,28,1,299,50.0,50.0,Hibernating Customers
9153,C2428537,27,1,123,69.0,69.0,New Customers
9154,C2428539,28,1,85,125.44,125.44,New Customers
9155,C2428630,27,1,128,905.0,905.0,Other
9156,C2428644,35,1,134,30.0,30.0,Other
9157,C2428782,24,1,327,100.0,100.0,Hibernating Customers
9158,C2428856,26,1,127,71.0,71.0,New Customers
9159,C2428879,23,1,177,378.0,378.0,Big Spenders
9160,C2428892,24,1,108,24.0,24.0,New Customers
9161,C2428962,31,1,53,50.0,50.0,New Customers
9162,C2428978,29,1,146,23.0,23.0,Hibernating Customers
9163,C2429116,25,1,124,500.0,500.0,Other
9164,C2429131,31,1,206,720.0,720.0,Big Spenders
9165,C2429163,25,1,115,50.0,50.0,New Customers
9166,C2429253,25,1,135,150.0,150.0,Other
9167,C2429349,26,1,133,155.0,155.0,Other
9168,C2429352,32,1,101,220.0,220.0,Other
9169,C2429414,30,1,358,50.0,50.0,Hibernating Customers
9170,C2429436,23,1,23,400.0,400.0,Other
9171,C2429515,25,1,85,28.0,28.0,New Customers
9172,C2429562,26,1,109,120.0,120.0,New Customers
9173,C2429591,26,1,141,600.0,600.0,Big Spenders
9174,C2429717,34,1,141,96.0,96.0,Hibernating Customers
9175,C2429791,28,1,207,110.0,110.0,Hibernating Customers
9176,C2429836,25,1,24,126.0,126.0,New Customers
9177,C2429963,35,1,141,800.0,800.0,Big Spenders
9178,C2429971,25,1,123,200.0,200.0,Other
9179,C2430011,24,1,96,28.0,28.0,New Customers
9180,C2430027,28,1,108,431.26,431.26,Other
9181,C2430038,23,2,53,481.065,962.13,Other
9182,C2430144,26,1,207,515.0,515.0,Big Spenders
9183,C2430219,23,1,109,100.0,100.0,New Customers
9184,C2430227,39,1,53,100.0,100.0,New Customers
9185,C2430279,24,1,127,20.0,20.0,New Customers
9186,C2430315,33,1,267,359.0,359.0,Big Spenders
9187,C2430317,30,1,128,248.0,248.0,Other
9188,C2430326,28,1,108,100.0,100.0,New Customers
9189,C2430327,23,1,140,30.0,30.0,Hibernating Customers
9190,C2430332,23,1,327,25.0,25.0,Hibernating Customers
9191,C2430439,23,1,327,420.0,420.0,Big Spenders
9192,C2430462,30,1,358,220.0,220.0,Hibernating Customers
9193,C2430512,26,1,145,365.0,365.0,Big Spenders
9194,C2430520,28,1,328,489.0,489.0,Big Spenders
9195,C2430583,23,1,85,200.0,200.0,Other
9196,C2430628,22,1,125,100.0,100.0,New Customers
9197,C2430721,33,1,146,500.0,500.0,Big Spenders
9198,C2430786,26,1,206,220.0,220.0,Hibernating Customers
9199,C2431091,29,1,207,600.0,600.0,Big Spenders
9200,C2431143,38,1,145,337.34,337.34,Big Spenders
9201,C2431146,35,1,127,156.0,156.0,New Customers
9202,C2431244,30,1,110,60.0,60.0,New Customers
9203,C2431271,24,1,135,450.0,450.0,Other
9204,C2431391,28,1,132,50.0,50.0,Other
9205,C2431444,27,1,134,101.7,101.7,Other
9206,C2431546,23,1,110,100.0,100.0,New Customers
9207,C2431559,26,1,23,100.0,100.0,New Customers
9208,C2431591,24,1,136,238.0,238.0,Other
9209,C2431631,32,1,110,300.0,300.0,Other
9210,C2431731,28,1,136,25.0,25.0,Other
9211,C2431830,31,1,140,200.0,200.0,Hibernating Customers
9212,C2431842,27,1,141,50.0,50.0,Hibernating Customers
9213,C2431875,28,1,238,300.0,300.0,Big Spenders
9214,C2431882,27,1,134,550.0,550.0,Other
9215,C2432017,24,1,138,30.0,30.0,Other
9216,C2432084,32,1,124,53.0,53.0,New Customers
9217,C2432090,29,1,145,364.0,364.0,Big Spenders
9218,C2432120,31,1,127,78.0,78.0,New Customers
9219,C2432232,35,1,135,25.0,25.0,Other
9220,C2432270,29,1,298,30.0,30.0,Hibernating Customers
9221,C2432276,22,1,135,638.0,638.0,Other
9222,C2432314,25,1,109,100.0,100.0,New Customers
9223,C2432427,24,1,84,445.0,445.0,Other
9224,C2432449,26,1,24,200.0,200.0,Other
9225,C2432557,25,1,207,8.0,8.0,Hibernating Customers
9226,C2432561,31,1,207,920.0,920.0,Big Spenders
9227,C2432616,27,1,327,100.0,100.0,Hibernating Customers
9228,C2432672,38,1,127,272.0,272.0,Other
9229,C2432722,22,1,177,30.0,30.0,Hibernating Customers
9230,C2432811,29,1,238,50.0,50.0,Hibernating Customers
9231,C2432884,33,1,299,210.0,210.0,Hibernating Customers
9232,C2432887,27,1,299,224.0,224.0,Hibernating Customers
9233,C2432936,34,1,207,259.0,259.0,Hibernating Customers
9234,C2432938,26,1,23,222.0,222.0,Other
9235,C2433066,25,1,108,247.0,247.0,Other
9236,C2433127,31,1,328,265.0,265.0,Hibernating Customers
9237,C2433135,27,1,132,319.0,319.0,Other
9238,C2433156,29,1,139,400.0,400.0,Other
9239,C2433251,25,1,299,195.5,195.5,Hibernating Customers
9240,C2433320,33,1,108,689.0,689.0,Other
9241,C2433359,25,1,132,10.0,10.0,Other
9242,C2433362,29,1,237,250.0,250.0,Hibernating Customers
9243,C2433479,34,1,134,205.0,205.0,Other
9244,C2433583,23,1,138,911.0,911.0,Other
9245,C2433587,23,1,132,32.0,32.0,Other
9246,C2433655,42,1,127,440.0,440.0,Other
9247,C2433681,21,1,137,175.0,175.0,Other
9248,C2433746,27,1,176,200.0,200.0,Hibernating Customers
9249,C2433791,27,1,145,25.0,25.0,Hibernating Customers
9250,C2433852,27,1,98,740.62,740.62,Other
9251,C2433877,24,1,207,956.28,956.28,Big Spenders
9252,C2433937,26,1,176,170.0,170.0,Hibernating Customers
9253,C2434066,31,1,176,150.0,150.0,Hibernating Customers
9254,C2434157,28,1,84,33.0,33.0,New Customers
9255,C2434246,31,1,136,367.0,367.0,Other
9256,C2434366,29,1,177,683.5,683.5,Big Spenders
9257,C2434466,30,1,84,22.0,22.0,New Customers
9258,C2434553,28,1,123,928.0,928.0,Other
